Model,Combined_R2,Scaled_MSE,Scaled_RMSE,Scaled_MAE,D_MSE,D_RMSE,D_MAE,D_MedAE,D_MaxAE,D_p95AE,D_p99AE,D_R2,D_AdjR2,D_ExpVar,D_MAPE,D_sMAPE,D_MSLE,D_RMSLE,D_Pearson,D_Spearman,D_MBE,D_NRMSE_range,D_NRMSE_mean,D_NRMSE_std,D_CVRMSE,P_MSE,P_RMSE,P_MAE,P_MedAE,P_MaxAE,P_p95AE,P_p99AE,P_R2,P_AdjR2,P_ExpVar,P_MAPE,P_sMAPE,P_MSLE,P_RMSLE,P_Pearson,P_Spearman,P_MBE,P_NRMSE_range,P_NRMSE_mean,P_NRMSE_std,P_CVRMSE,P_cR2,P_cMAE_deg,P_cRMSE_deg,P_cMedAE_deg,P_cMaxAE_deg,P_cp95AE_deg,E_MSE,E_RMSE,E_MAE,E_MedAE,E_MaxAE,E_p95AE,E_p99AE,E_R2,E_AdjR2,E_ExpVar,E_MAPE,E_sMAPE,E_MSLE,E_RMSLE,E_Pearson,E_Spearman,E_MBE,E_NRMSE_range,E_NRMSE_mean,E_NRMSE_std,E_CVRMSE,Train_Time(s),Best_Epoch,Best_Val_Loss,Final_Train_Loss,Train_Val_Gap,GPU_Mem_MB,Inference_Time(s),Throughput_samples_s,Params,ModelSize_MB,Epochs
BiLSTM_XL_Raw,0.8257783153894059,0.28118523955345154,0.5302690256402419,0.3361107409000397,0.0026277796116732782,0.051261872884954936,0.03136287176399119,0.015911646187305437,0.3918557167053222,0.11260546930134298,0.19556816071271896,0.913229576231688,0.9131782470785089,0.9132344135484154,41.80590815770316,23.11807156519111,0.0018265740973244567,0.04273843817132836,0.9556366332104773,0.9379571826673511,0.00038274618641419875,0.1046475152110829,0.1757961314048145,0.29456819884079816,17.579613140481452,10212.284355596881,101.05584770609211,55.22360376476784,12.914043426513672,359.35137939453125,265.7534408569336,344.523992395401,0.03223514691926088,0.03166266440473742,0.032431617865008366,279.3298588422256,37.91585800125187,1.0327277745409378,1.0162321459887687,0.5225307656787058,0.5257870402180479,-1.4398779948658489,0.28083549944448705,0.5400429981834602,0.9837504018198615,54.00429981834603,0.6116477729067037,37.046088801622794,60.567144301714166,12.340848922729506,179.98944091796875,148.42845726013184,0.008122975586918046,0.09012755176369791,0.05119216029406203,0.025042910128831843,0.9645434617996216,0.18527469784021358,0.3444433617591847,0.9524575970298265,0.952259988019926,0.9524576236466842,16.411962419880332,16.08901647184435,0.002547923043256211,0.05047695556643854,0.9759622679721931,0.8903155088304785,-6.743655889178909e-05,0.052167429183558406,0.22669530950351627,0.2180422045618086,22.669530950351625,126.36409831047058,300,0.2960658669471741,0.15489605984752672,-0.14116980709964735,2319.71484375,0.09218940734863282,44560.43398201672,3786710,14.454231262207031,300
BiLSTM_XXL_Raw,0.8512509199394677,0.24121136963367462,0.4911327413578478,0.2832445204257965,0.002253788821665445,0.04747408579072845,0.026685438136817462,0.010147459805011791,0.3947854042053222,0.10444120853208008,0.19063629657030132,0.9255789145058219,0.9255348906192118,0.9255832605692849,38.302967294119924,20.979074979971564,0.0015908094180547563,0.03988495227594934,0.9620733120555011,0.9487164658640591,0.00036279111472295184,0.09691501373871188,0.16280639302275215,0.2728022827876961,16.280639302275215,8681.823271999006,93.17630209446502,46.49288851352032,6.1709890365600595,359.38697427511215,251.13594961166382,341.7983041286469,0.17726895073242532,0.17678226314673562,0.1772972395497976,256.0831675604749,31.992882591597205,0.8914110557216414,0.9441456750531887,0.5937621646930897,0.5963912917846168,-0.5463663233970822,0.25893814092969114,0.4979346637028828,0.9070452300010041,49.79346637028828,0.6697414204734299,31.042339982297534,55.85361045410406,6.0561981201171875,179.87030792236328,143.13788986206055,0.007102131510912174,0.08427414497289293,0.0459223975778395,0.020385310053825295,0.9323168992996216,0.17199689745903013,0.3151340836286537,0.9584324248391514,0.9582596500768691,0.958432476075812,13.401680327098479,13.311507791765342,0.0022062336573956862,0.04697056160400561,0.9790049735088002,0.9225940421635768,-9.356370647348964e-05,0.04877937327538858,0.21197239916006688,0.20388127712187948,21.197239916006687,177.51099586486816,299,0.2352985441684723,0.10793580926562252,-0.12598945991439658,4690.46533203125,0.19689366817474366,20864.053364855485,14907350,56.87613868713379,300
ResNet_Small_Raw,0.7783176357971385,0.36526545882225037,0.6043719540334829,0.43104225397109985,0.003669159394361112,0.060573586606384074,0.042092521590076926,0.027882128953933716,0.4046972692012787,0.1294409297406674,0.2051710218191147,0.8788427636366861,0.8787710929213205,0.8788453534048869,51.83473903839678,28.496929561766333,0.0024837299691678146,0.04983703411287448,0.9374839113374203,0.9067375905066649,0.0002800522441176125,0.1236567251455584,0.20772947985367327,0.3480764806236037,20.77294798536733,12826.348515454938,113.25347021374196,69.8191295159046,28.65312194824216,358.5709533691406,287.9991653561592,341.30510370731355,-0.21548606113956015,-0.21620508344589218,-0.21546549162098216,305.50207407091153,46.82878159893599,1.2769933686503208,1.1300413128068907,0.40145109618271135,0.4040936851900252,-0.46589558013949334,0.3147328491449602,0.6052271590140084,1.1024908440162031,60.52271590140084,0.5207526111588638,46.765315760660016,67.28280288132241,26.87366008758545,179.92807006835938,154.54565811157227,0.01104464965583144,0.10509352813485442,0.06742049271681554,0.04317021742463115,0.8732339143753052,0.22293639481067642,0.3674717408418652,0.9353575325958658,0.935088847523526,0.9355792201929569,24.715042415045353,25.184166906390665,0.0038564087637325776,0.06209999004615522,0.9673657525806386,0.8466834916683726,-0.006154428174521496,0.06083000236153732,0.26433881117520125,0.2542488297006186,26.433881117520126,412.6449918746948,1000,0.4436616003513336,0.2978645129291809,-0.1457970874221527,38.86083984375,0.18601408004760742,22084.3497381952,57430,0.2237682342529297,1000
ResNet_Medium_Raw,0.8381869652738839,0.2573418617248535,0.5072887360516233,0.317327082157135,0.002557090793321827,0.05056768526758791,0.031742592489494285,0.017717979848384857,0.3935323357582092,0.10975832818076016,0.1909671794623137,0.9155637517069787,0.9155138033382341,0.9155643673848612,41.7536292473897,23.76951298174648,0.0017802395382549622,0.04219288492453393,0.9568518916865318,0.9359026102582252,0.00013654801347082987,0.1032303799181373,0.17341550247469079,0.29057916011479784,17.34155024746908,9746.300390764342,98.72335281362936,51.900458722392045,11.178611755371094,359.35137939453125,268.8719120025635,345.9557280302048,0.07639401359016318,0.07584765330869037,0.07641176015351403,271.23377248756447,35.68611689241537,1.0003837926679573,1.0001918779254095,0.5422955069179595,0.54603760695884,-0.432746594231525,0.2743534661634283,0.5275781328286446,0.961044216677795,52.75781328286446,0.6523666609946214,33.94892416534266,57.303995935942915,10.756233215332031,179.94064331054688,145.91473388671875,0.009118581636973735,0.09549126471554209,0.057071545059741005,0.032107293605804416,0.9542895555496216,0.19407845735549917,0.34632348120212547,0.9466304831200517,0.9464086538322867,0.9467456993997087,19.798513108393927,19.922427706297015,0.003009960447624198,0.05486310643432614,0.9730805376472417,0.8686683323043274,-0.004436841694331595,0.0552720415923132,0.24018650663371607,0.2310184340695527,24.018650663371606,439.5665466785431,1000,0.26585134863853455,0.13624448489540952,-0.12960686374312502,66.0625,0.18735928535461427,21925.788157361952,240598,0.9241428375244141,1000
ResNet_Large_Raw,0.8493470213560744,0.24276912212371826,0.4927160664355469,0.29169076681137085,0.0022877123137744525,0.047830035686527064,0.02791487725495894,0.012820810079574588,0.4007577300071716,0.10632315604016188,0.18698382973670957,0.9244587460666867,0.9244140595430292,0.9244601828457947,38.903283691992414,21.702271476926978,0.0016123300970586466,0.04015383041577287,0.9614886167205856,0.9452927152712634,0.00020859486460098127,0.09764166046538468,0.16402707832224908,0.2748476922466576,16.402707832224905,8868.03259179773,94.1702319833488,47.90047742154396,7.8387651443481445,359.0451248884201,253.30394458770752,342.90035705566413,0.15962286600325182,0.15912573985397405,0.15962519543959364,257.1967819945031,32.88020788440931,0.8952093072835724,0.9461550122911004,0.5831639485418038,0.5860234660551356,0.1567840757264839,0.2617002848638977,0.5032462304193193,0.9167208593660058,50.32462304193193,0.6645833341816783,32.06802337422748,56.28809052334071,7.655296325683594,179.980712890625,144.41347885131836,0.0070053306661648435,0.08369785341431908,0.0468788963480478,0.021822020411491394,0.9459887742996216,0.1725261211395261,0.3167187762260429,0.9589989838198583,0.9588285639482048,0.9589991533742969,14.302503120980226,14.149626604676266,0.002203424602547282,0.046940649788294174,0.9792853638207452,0.9140873128692009,-0.00017020471680620077,0.048445805476389596,0.21052286912537016,0.20248707657562195,21.052286912537017,229.22269010543823,500,0.24079373478889465,0.11471720981829724,-0.1260765249705974,122.595703125,0.18418853282928466,22303.23428336065,948118,3.6231555938720703,500
ResNet_XL_Raw,0.8435447002588446,0.25091272592544556,0.500911894374096,0.29915809631347656,0.0023165480921241745,0.04813053180803402,0.02799989023236932,0.012284547090530396,0.3898702263832092,0.10718291252851489,0.18788302689790734,0.9235065761449855,0.9234613263640149,0.9235085438746338,39.70546443745612,21.838117059943322,0.0016352623515782103,0.04043837721247244,0.9609940193237627,0.9460004853475465,0.0002441132342836233,0.09825510220437154,0.16505759189286381,0.27657444541210674,16.50575918928638,9211.004008980513,95.97397568601872,49.531327172877006,8.357040405273466,359.10137939453125,256.1264343261719,344.4733413696289,0.12712125602028235,0.1266049035027913,0.12715119819063836,236.17448620257954,33.94629105538506,0.932968768939365,0.9659030846515425,0.566730667434095,0.5703179929135879,-0.5621059277490137,0.2667129117935377,0.5128854465483793,0.9342797996209259,51.28854465483793,0.6483016768058345,33.17338778954691,57.638058875899695,8.149856567382812,179.98391723632812,146.73047637939453,0.007034912247359518,0.08387438373758413,0.04710138777312628,0.022944204509258298,0.9157153367996216,0.17213614434003816,0.3099682664871215,0.9588258478257138,0.9586547083178989,0.9588310802595367,14.569273634051076,14.50071153411093,0.0022319723533361763,0.04724375464901341,0.9791997646883572,0.9208546824910708,0.0009455159986654921,0.048547984365724405,0.2109668909087894,0.20291414976360378,21.09668909087894,136.34989953041077,299,0.25075823068618774,0.12335189882650113,-0.12737522554035155,162.09521484375,0.19434547424316406,21137.6159696937,1393942,5.323215484619141,300
ResNet_XXL_Raw,0.847596499732365,0.24362565577030182,0.4935844970927489,0.27895259857177734,0.0022116631009232585,0.04702832232733014,0.02567776181150965,0.008902460336685208,0.3975606560707092,0.10503244400024411,0.18934868834912782,0.9269699240958603,0.9269267230627206,0.9269723785362426,37.79388656606208,20.57480362684004,0.001568385803508234,0.039602850951771566,0.962795481762143,0.9505888145194208,0.000272637037455441,0.09600501891817129,0.16127770341433886,0.2702407739482324,16.127770341433887,8887.745256750828,94.27483893781431,47.27615313389838,5.5673904418945455,359.35137939453125,250.74904441833496,340.71227650642396,0.15775479969821293,0.1572565684919658,0.15807444019235528,247.19939611959495,32.77587736783665,0.9292007619354415,0.9639506013979355,0.5858768810828764,0.5884925248466454,-1.8365697357267237,0.2619909889346619,0.5038052505512833,0.9177391787985227,50.38052505512833,0.6562292863973834,31.60814284448175,56.98474842061549,5.4437103271484375,179.91738891601562,145.7877597808838,0.006904301798521958,0.08309212837881791,0.04433492206294586,0.0189362540841103,0.9391528367996216,0.17599650323390947,0.31643939554691297,0.959590288703851,0.9594223265786592,0.959598753088332,12.341445104207203,12.338238653883488,0.0020917293104951956,0.045735427301985446,0.9795962321068228,0.9442702068300283,-0.0012025820044210917,0.04809520105769791,0.20899930588960197,0.2010216687229241,20.899930588960196,137.18820023536682,298,0.2327660769224167,0.10801728132408946,-0.12635553822004336,191.74365234375,0.18276376724243165,22477.102885228003,2190102,8.360902786254883,300
TabNet_Small_Raw,0.6593131624153955,0.5614548325538635,0.7493028977348637,0.5798023343086243,0.005384217626343157,0.07337722825470554,0.052508601552713134,0.03627043217420581,0.3877446949481964,0.15723700821399683,0.23128388375043873,0.8222107961325114,0.8221056247056289,0.8222149896291293,60.09625898149116,32.521070655822484,0.0035717968117803386,0.05976451130713225,0.9067619731347379,0.8798201348444019,0.0003563664072526587,0.14979446082987474,0.2516379549638186,0.42165057081366397,25.16379549638186,17353.29210828871,131.73189480262064,96.74318881894959,65.18171310424805,358.47296142578125,285.4657030105591,331.93506193161016,-0.6444808627406864,-0.6454536574607987,-0.6436838498893152,386.1492830420919,61.51396696727682,1.5088824456420697,1.2283657621580266,0.17766832514981798,0.17959722631544187,2.9000747284431854,0.36608462854379054,0.7039759602284424,1.2823731370941478,70.39759602284425,0.2054447047065283,69.38786951523979,86.63357985765788,57.78804397583008,179.99050903320312,165.15076065063477,0.008494353239717181,0.09216481562785866,0.05061100784710952,0.020759500563144587,0.9288989305496216,0.19691829979419703,0.3484942817687977,0.9502839864071466,0.9500773428298658,0.9502844726748589,13.616315128911745,13.262292751984873,0.0025154784863950477,0.05015454601922988,0.9748271012033866,0.9115200233556817,0.00028824031683088574,0.05334663372514495,0.23181958230565705,0.2229708805939766,23.181958230565705,451.9498677253723,994,0.7976862192153931,0.8348026587289837,0.032705766912567324,41.9931640625,0.1911618232727051,21489.646466384995,18633,0.07625770568847656,1000
TabNet_Medium_Raw,0.6795972458931412,0.5259412527084351,0.7252180725191804,0.5519651770591736,0.0050166811525143296,0.07082853346296483,0.050355703414620284,0.03468939661979678,0.3946309685707092,0.15338163496926424,0.22024295032024394,0.8343470100839283,0.8342490178496541,0.8343511994249448,58.158761356678454,31.721827536211983,0.003340547809281192,0.05779747234335765,0.9134298172676947,0.8872138012844639,0.0003561897904571369,0.1445914793159985,0.2428975274432487,0.4070049015872802,24.28975274432487,16836.502894305617,129.75555053370786,93.23439592714342,58.72457885742186,358.27736234664917,287.3947807252407,333.47596862316135,-0.5955074479463791,-0.5964512723814508,-0.5955035510096784,391.1610930519001,59.678051688728814,1.507474207028406,1.2277924120259116,0.19921276319089212,0.20158430932195512,0.20278610913364184,0.3605923424224708,0.6934143657373399,1.263133978620787,69.341436573734,0.2515294655594984,66.10538803527538,84.0836491431784,52.51919555664064,179.9888153076172,164.73898303508759,0.008044780093214422,0.08969269810421818,0.04957998604282461,0.020538330078125,0.9264575242996216,0.19203521013259878,0.33052688121795654,0.9529152620359969,0.9527195553011831,0.9529190111561855,13.347733694908065,13.052531497913506,0.0024312316747438878,0.04930752148246642,0.9761781938522374,0.9204132143326702,0.0008003532101183736,0.05191572815493624,0.22560153425948262,0.2169901794183394,22.56015342594826,450.08829736709595,991,0.7338594794273376,0.6816777840690679,-0.048790685203739415,60.69091796875,0.18546602725982667,22149.609072312425,34650,0.13843727111816406,1000
TabNet_Large_Raw,0.6696502885184797,0.54848712682724,0.7405991674497345,0.5684945583343506,0.005175609333486967,0.07194170788553025,0.05159248670039468,0.03567617014050485,0.3982427418231964,0.15401496738195414,0.22645336352288734,0.8290991325410543,0.8289980359182273,0.8290996176773412,59.15861963581133,32.288440060902175,0.0034355352635431543,0.05861343927413878,0.9105492933907939,0.8821277069350382,-0.00012121056904138727,0.14686394676133432,0.24671501880773655,0.4134015813454827,24.671501880773654,17480.488205892674,132.21379733557566,95.5246035956377,61.463218688964844,358.22296142578125,289.8739528656006,332.59973644614234,-0.6565345726085163,-0.6575144977158427,-0.6562851150340889,375.7502959689154,61.65564354219518,1.5948780139613243,1.2628847983728857,0.17746547142675412,0.18029330365166008,-1.6224632718846335,0.3674238418758046,0.706551249977989,1.2870643234153125,70.6551249977989,0.22636561597972216,67.26701975884407,85.48542580257157,53.966819763183594,179.9859619140625,164.59298706054688,0.00794724524162638,0.08914732324431497,0.04956240240963287,0.022119164466857896,0.9337817430496216,0.19145511090755396,0.3180574345588684,0.953486117034663,0.9532927830467876,0.9534861538715217,13.712910046747812,13.442536771410243,0.002393929234388108,0.048927796132547274,0.9764684834932708,0.9115201951735339,-7.93338084943179e-05,0.05160005549074264,0.22422976813201312,0.21567077448123803,22.422976813201313,158.34820175170898,496,0.7780313491821289,0.7900262569212254,0.012535016946448096,81.6875,0.09232416152954101,44495.39461764363,55147,0.21772193908691406,500
TabNet_XL_Raw,0.6643566310283214,0.5616610646247864,0.7494405010571462,0.5799172520637512,0.005295431017032708,0.07276971222309944,0.05243145127371752,0.0367395281791687,0.3797383904457092,0.1561402045190334,0.2258962243795396,0.8251425685233906,0.8250391313901488,0.8251469465304913,60.44457402371245,32.740013897153126,0.0035220093984974724,0.05934651968310756,0.9083938938525318,0.880247059980132,0.00036412193413346597,0.14855425949542184,0.24955455531194784,0.41815957656929176,24.955455531194787,17674.22216694039,132.9444326286001,97.1585769134977,64.55942153930665,357.72637939453125,287.09360122680664,332.08590087890644,-0.6748937282902066,-0.6758845137791387,-0.6748537495208742,381.8238926662709,61.81835190636627,1.5383454701830155,1.240300556390674,0.16264588151579215,0.1644167495091622,-0.6495180690466995,0.36945428674451775,0.7104557689462643,1.2941768535599014,71.04557689462642,0.21226400934376888,68.73285406106886,86.26101054396484,57.300437927246094,179.99945068359375,164.85340881347656,0.007575254627255469,0.08703593871071576,0.04756971809490717,0.02006940171122555,0.9015551805496216,0.18353395313024512,0.33584669589996213,0.9556633152178049,0.9554790307089303,0.9556648456266109,12.62701958695411,12.370008613983748,0.0022760108547401426,0.04770755553096535,0.9775830195931843,0.9254464854752394,-0.0005113529168366532,0.050377948588021214,0.21891906168366598,0.21056278109436885,21.8919061683666,66.78545236587524,300,0.8057201504707336,0.8601335768262991,0.05441342635556545,124.9306640625,0.08222968578338623,49957.62735639669,96124,0.3750019073486328,300
TabNet_XXL_Raw,0.6145345283555831,0.6274204850196838,0.7920987848871401,0.6313531994819641,0.005885583317823261,0.07671755547345901,0.055805948831668,0.03981072455644606,0.3717787265777588,0.1647051135078073,0.23670123815536506,0.8056554833051468,0.8055405185621649,0.8056566445542673,63.21754711874238,33.69574916120063,0.0038902628689493875,0.06237197182187996,0.8975905562399821,0.8701661823037252,0.00018753023988623904,0.15661350437553284,0.26309318610609334,0.4408452298651457,26.30931861060933,18786.817168156464,137.06501073635263,104.94802692388845,79.4734115600586,358.85137939453125,286.9220128059387,333.3524078369141,-0.7803285458489371,-0.7813817014366409,-0.7803259519078374,344.59274624054774,66.49958844104528,1.6254029393552576,1.274912914420141,0.10838981447763049,0.11064603071713168,0.16544611819968422,0.38090542625953405,0.7324761607006511,1.3342895284940735,73.2476160700651,0.08336060243687615,76.81404810555182,93.05151687938933,69.68385696411133,179.94302368164062,167.58142852783203,0.00775906582924668,0.08808555970899362,0.04833916531823133,0.020256265997886706,0.8869057893753052,0.1881068050861358,0.3291479754447934,0.9545874993247261,0.9543987432094498,0.954587524930987,13.634295453490969,13.292305659544127,0.002332239645346866,0.048293267080897165,0.9770299558072207,0.9053675791774779,-6.614394482320361e-05,0.0509854878812309,0.2215591440159793,0.21310208979565162,22.15591440159793,66.47266936302185,300,0.9402178072650802,0.9393961784404935,-0.0008216288245866954,28.98046875,0.07358367443084717,55827.60077930923,74313,0.2886219024658203,300
CNN_RNN_Small_Raw,0.6720618946939375,0.5333007574081421,0.7302744397883183,0.5503709316253662,0.005380961452655781,0.07335503699580405,0.05208176671062118,0.03530871868133545,0.4875396788120269,0.15850751101970673,0.23148501366376875,0.8223183164015102,0.822213208578378,0.8223185384196892,61.884521842632225,32.628266544001626,0.003590353890818829,0.05991956183767392,0.9068202038752922,0.8808948333606096,8.199792797061748e-05,0.14974915893252388,0.2515618528386653,0.4215230522741192,25.156185283866527,15970.121158546895,126.37294472531252,88.93930159012909,54.25196075439453,359.33873200416565,284.28449308872223,334.2357275724412,-0.5134049756666237,-0.514300232281083,-0.513404679188046,332.6816808520754,57.69147851070836,1.454537830739274,1.206042217643841,0.24219932701140348,0.24467155607466873,0.055933653256906336,0.3511920374110542,0.6753377019528602,1.2302052575349463,67.53377019528602,0.2847859695267331,63.34429500702059,82.1943963334961,48.490333557128906,179.955078125,163.45233964920044,0.01553412400417804,0.12463596593350589,0.07492792359603154,0.04231702536344535,1.1927530765533447,0.2647883176803586,0.4899411594867689,0.9090813981535693,0.9087034968745009,0.9093052507636302,25.216174955217973,24.513284750451607,0.005006315016080423,0.07075531793498227,0.9538126023355984,0.8414330533756816,-0.006184407395601768,0.07214151277078686,0.31349335824238256,0.3015271162705449,31.349335824238256,203.35910511016846,996,0.7271422147750854,0.6046839566423633,-0.12865649325300754,216.658203125,0.08212721347808838,50019.96081476718,13494,0.05562019348144531,1000
CNN_RNN_Medium_Raw,0.7329040417037632,0.4419659376144409,0.6648051877162519,0.48161348700523376,0.004323334979264001,0.06575207205300834,0.04555383947238612,0.02974751591682437,0.3888167440891266,0.1440445184707641,0.21618063133209964,0.857241601777925,0.857157152868127,0.8572421240543973,54.065296008527895,29.98448760762433,0.002901208664805691,0.0538628690732836,0.9258749566727105,0.8991788005914438,-0.0001257647237355258,0.13422823968546185,0.22548844293517756,0.3778338235548468,22.548844293517753,14331.434035402484,119.71396758692147,79.2723987446024,40.21818542480469,358.8945428133011,284.75897216796875,339.5404609441758,-0.3581151553135493,-0.3589185500397072,-0.3580391449932583,332.67114179813547,52.2486951384272,1.3337514912001056,1.1548815918526478,0.3164688626219802,0.3205291718578481,-0.8955973668148558,0.3326866543689135,0.6397520920125952,1.1653819782858963,63.975209201259524,0.40337270287968285,55.11771346659628,75.07161471102299,36.594566345214844,179.9763946533203,160.06924057006836,0.010576450953630146,0.10284187354200694,0.05813304978099079,0.02676123008131985,0.9635668992996216,0.2139455378055571,0.39731677532195986,0.9380978204536817,0.937840525330873,0.938120769771478,17.263740195749673,16.64765796370592,0.003329353289620736,0.05770054843431504,0.9685664594280664,0.8735192394874549,-0.001980167369248487,0.059526704654902875,0.2586752873710833,0.24880148622208487,25.867528737108334,204.64417719841003,992,0.5716543793678284,0.3943628661483939,-0.17897347980790107,409.66748046875,0.08315534591674804,49401.514174600066,40854,0.1600055694580078,1000
CNN_RNN_Large_Raw,0.7470689909925589,0.4193187654018402,0.6475482726421562,0.46743902564048767,0.004095945958100008,0.0639995777962637,0.044114056645855895,0.028689790517091713,0.393811970949173,0.13865727093070748,0.2144214361906052,0.8647500859898476,0.8646700787333171,0.8647508586926972,52.30110432344212,29.21374270413928,0.0027671648521511738,0.052603848263707606,0.9299199002104359,0.9038418033789559,0.00015297302930134587,0.13065064567516096,0.21947848478682272,0.36776339405948544,21.94784847868227,14147.99333599272,118.9453375966991,77.47401280548553,36.73219299316406,359.38697427511215,285.55872493982315,338.4742036819458,-0.3407314382790718,-0.3415245496455812,-0.340688249318865,323.56741018092856,51.23963614561152,1.328063396664771,1.1524163295722476,0.33673800384317154,0.3384010725305287,0.6750919057771685,0.33055062174841726,0.635644529176443,1.157899580395067,63.564452917644296,0.4337157130282171,53.03271732237493,73.13772598374186,34.001258850097656,179.99081420898438,158.18542861938477,0.009783099233613748,0.0989095507704577,0.06198118245020552,0.03649729490280151,0.8688403367996216,0.2138173639774319,0.3402406156063076,0.9427411739596118,0.9425031788391505,0.9428183226572696,21.873879944356318,21.914814187490673,0.0032530494085753546,0.05703551006675889,0.9711150918289497,0.863657866839799,-0.003630624292372991,0.05725060632872692,0.24878442591618313,0.23928816527439936,24.878442591618313,105.19652199745178,496,0.5355411171913147,0.3701829378726932,-0.168475816523863,792.552734375,0.08315083980560303,49404.19134195187,141654,0.5445117950439453,500
CNN_RNN_XL_Raw,0.7404527597341953,0.4313519299030304,0.656773880344697,0.47892048954963684,0.004181640235603409,0.06466560318750153,0.04484111888471217,0.028974574059248012,0.3839675784111023,0.13906280556693676,0.2118474647402765,0.8619204237379381,0.861838742591148,0.8619230784616716,53.689088686729924,29.43502087007094,0.0028183025866308064,0.053087687712225766,0.9284173861121974,0.9020936144501257,0.0002835425732214311,0.13201028976028734,0.22176253491233722,0.3715906030325066,22.17625349123372,14248.081838897862,119.36532930000178,78.26568958838726,38.00651168823242,358.72637939453125,287.13557827472687,337.2680344581604,-0.35021630297107187,-0.3510150251212045,-0.35006242733504234,333.1110074433796,51.553145060341535,1.3445243701285767,1.1595362737441968,0.3289379876228626,0.3318733698310203,1.2742699958614128,0.3317177840892111,0.637888967116575,1.1619880821123216,63.78889671165749,0.4220221909347672,53.8531958335146,73.88899841751613,35.00550842285156,179.99697494506836,158.61563873291016,0.010693002401797031,0.1034069746283926,0.062334754944986644,0.03552063181996341,1.1585733890533447,0.21808011233806596,0.3792410260438917,0.9374156645298807,0.9371555340401516,0.93751256454587,21.751289628803725,21.891705477015147,0.0035233520475427206,0.05935783054949634,0.9683198300536231,0.8672003696470011,-0.004068917964839919,0.05985379520966318,0.2600966703241546,0.25016861407882346,26.009667032415464,64.67829275131226,300,0.5539288520812988,0.3980959559519803,-0.15583289612931855,919.0615234375,0.08361046314239502,49132.60668110116,273238,1.0474720001220703,300
CNN_RNN_XXL_Raw,0.8114716306076524,0.31618958711624146,0.562307377789267,0.3793460428714752,0.0030700568447325784,0.05540809367531587,0.03624875821851506,0.021317124366760254,0.3869405388832092,0.11847340315580362,0.2006250329315666,0.8986253899577885,0.8985654216798736,0.898629793872841,45.59959797648779,25.451417680899514,0.0021054276589795346,0.045884939348107834,0.9479742983427442,0.9250670805530168,0.00036519773620304264,0.11311173391416406,0.19001507296653786,0.31839379711641924,19.001507296653784,11185.703586007368,105.76248666709462,61.010772402935785,20.117454528808594,358.7860717773437,279.1369400024414,343.47755968570715,-0.06001070970809419,-0.060637760374982586,-0.05989280156469401,303.5200658871165,41.38095280431093,1.11592153744681,1.0563718746004223,0.47094555495408463,0.4752318867749738,1.1154456835077946,0.2939153096021563,0.5651953023159172,1.0295682151795935,56.51953023159172,0.5866153669755056,40.78613833701846,62.48868155335917,19.026123046875,179.96856498718262,149.85730171203613,0.008683979683026739,0.09318787304701583,0.05572670705511281,0.0310116708278656,0.9464770555496216,0.19561629593372318,0.34174225211143483,0.949174134889663,0.948962878237615,0.9491741933145754,18.473663637840012,18.223939812645597,0.0028024283430230167,0.052937966933223043,0.9742824946546133,0.8671056924138348,-9.991163016088308e-05,0.053938797546531386,0.23439285001056231,0.22544592502490932,23.439285001056234,71.26972270011902,298,0.36147040128707886,0.2015319386396069,-0.15781960573501227,1170.1884765625,0.08263573646545411,49712.14846880866,1052886,4.021673202514648,300
CNN_LSTM_Small_Raw,0.6885897276574365,0.5047444105148315,0.7104536652835507,0.5324015617370605,0.005071680533157782,0.07121573234305592,0.050663366463356105,0.03471744293347005,0.3859136402606964,0.15385914593935016,0.22775869071483626,0.8325309066541631,0.8324318401016236,0.8325309214462002,59.19279073988195,32.16326932508322,0.003390654105299472,0.05822932341440584,0.9124402154437496,0.8850718734345885,2.1165211115409264e-05,0.1453819186506085,0.2442253771953842,0.4092298783640277,24.422537719538422,15492.371277364584,124.46835452180038,86.394158051375,50.46643829345703,358.2656555175781,283.2908320426941,335.53447597026826,-0.4681311145526459,-0.46899958935769126,-0.4680933945784669,317.917766658076,55.96864726505035,1.41328007534198,1.1888145672652148,0.2606402339421544,0.2637416924401002,0.6309024590197254,0.3458991567595947,0.6651595615763927,1.2116646048113504,66.51595615763927,0.31119970402074537,61.43316670308984,80.66234804406528,45.42512512207031,179.9496612548828,163.46548461914062,0.013320293766951236,0.11541357704772535,0.06491364298085478,0.031777977943420396,1.4998819828033447,0.23101121336221653,0.45555276632308844,0.9220385722974012,0.9217145272433805,0.9221734131403015,21.16730474037773,20.37154050566822,0.004332182134034169,0.06581931429325413,0.9603089008469414,0.8505868646033048,-0.004799850811926075,0.06680343013470691,0.29029654148755424,0.27921573684625817,29.029654148755423,204.3171558380127,981,0.6841797828674316,0.5750584209145608,-0.11504274649876767,314.0146484375,0.08337209224700928,49273.082746071566,32310,0.1274127960205078,1000
