epoch,train_loss,val_loss
1,2.3168363421407125,1.7490310668945312
2,2.2944878394149733,1.736616611480713
3,2.2318695457067497,1.7155165672302246
4,2.11373535982135,1.7084497213363647
5,2.0570853571327428,1.6771571636199951
6,2.0365564095175466,1.6147980690002441
7,1.9865165240011682,1.5318076610565186
8,1.9243638796671232,1.4751931428909302
9,1.8825036014453098,1.4483726024627686
10,1.858816585202941,1.4098702669143677
11,1.822472215398977,1.379759669303894
12,1.7608131791188555,1.3516778945922852
13,1.7137898090908128,1.3252227306365967
14,1.6785494358643558,1.3030951023101807
15,1.6571163370647086,1.2725071907043457
16,1.6172964428080576,1.2586696147918701
17,1.5883410240562716,1.2504658699035645
18,1.5748487585427289,1.247689962387085
19,1.5642132943827098,1.2173125743865967
20,1.5438171303705057,1.198035717010498
21,1.5191639693678214,1.1761999130249023
22,1.4920323873169181,1.1559923887252808
23,1.4776797637925232,1.1505334377288818
24,1.466298814662865,1.1322851181030273
25,1.462078131004529,1.1206636428833008
26,1.4514691416172927,1.1139997243881226
27,1.439343978238449,1.112229347229004
28,1.4411402832348357,1.1059672832489014
29,1.4321212920854087,1.0917060375213623
30,1.4179289928947263,1.093711495399475
31,1.4121960146021773,1.085682988166809
32,1.4078550558305853,1.0721802711486816
33,1.3761186302388453,1.0635294914245605
34,1.3721707232402809,1.0581024885177612
35,1.3531646580388315,1.0438859462738037
36,1.3367760652147513,1.0431989431381226
37,1.3299192916694293,1.0329829454421997
38,1.3327843228936025,1.0348016023635864
39,1.3103024046674787,1.0302176475524902
40,1.3102749788070749,1.0252102613449097
41,1.3088268884989505,1.0085712671279907
42,1.2895280729523861,1.006540298461914
43,1.2584378440198918,0.998119592666626
44,1.2567336000126847,0.9941447973251343
45,1.2549509498401794,1.001511573791504
46,1.275838081209581,0.989655613899231
47,1.242764499905867,0.9660366177558899
48,1.2089585032610077,0.9413602948188782
49,1.1934394872487144,0.9521791934967041
50,1.2110032753462756,0.9385847449302673
51,1.1873698690549328,0.9373695254325867
52,1.168329987164891,0.9207333922386169
53,1.1460441745036074,0.9410436749458313
54,1.135879859993537,0.9002465605735779
55,1.115044462183431,0.8772520422935486
56,1.09901329975576,0.8773341774940491
57,1.1173694721769185,0.8876792788505554
58,1.1086374483561574,0.8677591681480408
59,1.0907864214684038,0.8850875496864319
60,1.1100058845109748,0.8681697249412537
61,1.0747475553122676,0.8410553932189941
62,1.0535252842415113,0.8457556962966919
63,1.0668860496264112,0.8258160948753357
64,1.048253604120584,0.8339666128158569
65,1.0416923658444168,0.8187064528465271
66,0.9967912960706964,0.7965426445007324
67,0.9929292645724758,0.7881314754486084
68,0.9727513011147121,0.7924274802207947
69,0.9962483088327828,0.7842794060707092
70,1.0010687844520136,0.777157187461853
71,0.9871497752694843,0.8031120896339417
72,1.028117231415862,0.7915690541267395
73,1.103601888374046,0.8684628009796143
74,1.0887640815428552,0.8110755681991577
75,1.0023258800428083,0.8037087321281433
76,0.9782975239208667,0.7911990284919739
77,0.96424670779606,0.7651592493057251
78,0.9683894870590244,0.7740216851234436
79,0.9809814573963218,0.7740586400032043
80,0.9402344230610178,0.7509467005729675
81,0.9186879956242288,0.7492733001708984
82,0.911320364345734,0.7562116980552673
83,0.8934680327132316,0.7267160415649414
84,0.8566829188748921,0.7053731679916382
85,0.8767997128568972,0.7302099466323853
86,0.9585441381393142,0.7281028628349304
87,0.9352798244312395,0.7171986103057861
88,0.8634886324610647,0.6871971487998962
89,0.8245612584563964,0.681686520576477
90,0.8130607654918564,0.681035041809082
91,0.8146921598910197,0.665658712387085
92,0.7945180887894294,0.7344620823860168
93,0.9005304328323394,0.695375919342041
94,0.8252884288119176,0.7084478139877319
95,0.8027077621238049,0.673164963722229
96,0.7965287330480091,0.6517874002456665
97,0.7804043853020631,0.6476538777351379
98,0.7608418737134356,0.6382949352264404
99,0.7545460599342162,0.6317986249923706
100,0.7489300062298039,0.6180492639541626
101,0.7331288122786873,0.63216632604599
102,0.7742254047186428,0.678454577922821
103,0.7790839357494949,0.6320054531097412
104,0.7623962794073914,0.6193228363990784
105,0.7175127425451803,0.6305246949195862
106,0.7289282937429199,0.6317275166511536
107,0.7698841870816061,0.6229032874107361
108,0.7785335912823899,0.6380298137664795
109,0.7336652840463369,0.6216373443603516
110,0.7182465468818836,0.6321292519569397
111,0.7358500438335986,0.6053946614265442
112,0.7306110637778362,0.6112751960754395
113,0.7232903573175563,0.6177703142166138
114,0.7112369451825684,0.6100137829780579
115,0.692213101280944,0.6023452281951904
116,0.6995113082639364,0.5859746336936951
117,0.6905532892486292,0.5952174067497253
118,0.6749316568394079,0.5642564296722412
119,0.6484432158875318,0.575794517993927
120,0.6524068521018109,0.5715904235839844
121,0.6525139213823685,0.5600103139877319
122,0.6519306333869194,0.5690191388130188
123,0.6687402915194907,0.5502984523773193
124,0.6524825655607549,0.59698486328125
125,0.6833366085279335,0.5855945348739624
126,0.6524451781441687,0.5718870162963867
127,0.6385627090903729,0.5733548402786255
128,0.628088211450194,0.5741109251976013
129,0.6567883047333717,0.6033679246902466
130,0.6537130337655536,0.5765559077262878
131,0.6520713100006272,0.5651920437812805
132,0.6222720345859022,0.5659202933311462
133,0.623384796148049,0.5423622727394104
134,0.5967064650503745,0.5339009165763855
135,0.5842108908658512,0.5379847288131714
136,0.5948084082536411,0.5303661227226257
137,0.5897051345253931,0.5323980450630188
138,0.5865588900582848,0.5262937545776367
139,0.579284942051437,0.5327903032302856
140,0.5809431337512828,0.5313388705253601
141,0.5783492370634086,0.5640435814857483
142,0.60742414583738,0.5483594536781311
143,0.6077734666154514,0.5229537487030029
144,0.5638669622155209,0.5141884088516235
145,0.5594879339524131,0.5219910740852356
146,0.5496948133999782,0.5064312219619751
147,0.5352566388204865,0.49908143281936646
148,0.5370492542804733,0.5118448138237
149,0.5451940454016817,0.49895796179771423
150,0.5447627854305871,0.5042619705200195
151,0.5330286151163656,0.4962242841720581
152,0.5365661554710367,0.48924633860588074
153,0.5201228329488781,0.493396133184433
154,0.5377033103342787,0.515718936920166
155,0.5323084281563211,0.5049061179161072
156,0.5430813516469499,0.4987792372703552
157,0.5269102241962186,0.5023071765899658
158,0.5274390419857541,0.525151789188385
159,0.5389844421506483,0.4812995195388794
160,0.5130533588981414,0.4747811257839203
161,0.5065742404728139,0.46650153398513794
162,0.49365383247663225,0.4709914028644562
163,0.49551167071143165,0.482427716255188
164,0.5030521531397305,0.4901142716407776
165,0.5098211554163448,0.46437400579452515
166,0.4896972086338971,0.46248409152030945
167,0.47794861390947724,0.45915481448173523
168,0.47952984813946,0.48181265592575073
169,0.5115673344156835,0.4964923560619354
170,0.5146258360659192,0.46706900000572205
171,0.4909278450355697,0.46528735756874084
172,0.48145041748481815,0.44513529539108276
173,0.4668790716889343,0.4363422095775604
174,0.4556292449206494,0.43349355459213257
175,0.4592530272302227,0.43441668152809143
176,0.4585375218994884,0.4370424151420593
177,0.45525399032289654,0.4296889007091522
178,0.4495498440236197,0.4229622483253479
179,0.44822232318507144,0.42632201313972473
180,0.4430716213150321,0.4180467426776886
181,0.43770411018529437,0.41601067781448364
182,0.43823931318883746,0.41287747025489807
183,0.4397132760567675,0.4100155532360077
184,0.4292155007058754,0.4110317826271057
185,0.43402002236438164,0.403582900762558
186,0.42814887883368663,0.4146788716316223
187,0.43452131574241476,0.4123874008655548
188,0.4284390012767848,0.4072480797767639
189,0.4289070950137012,0.4094211459159851
190,0.45647688560329985,0.41397273540496826
191,0.43813761147533015,0.4068179130554199
192,0.4295247022458548,0.395046204328537
193,0.42465911543921825,0.3890238404273987
194,0.41615250890698086,0.3890930712223053
195,0.41156407984934396,0.38675379753112793
196,0.40437730848145265,0.3858887255191803
197,0.410990880377639,0.3895711898803711
198,0.4135075506391911,0.3849419057369232
199,0.4044635451241968,0.37721192836761475
200,0.4041161127498448,0.3735230565071106
201,0.39768967272962574,0.3732909560203552
202,0.3957231056042998,0.36630257964134216
203,0.39414860307580785,0.3664802014827728
204,0.3943896063141272,0.3679666519165039
205,0.3945100331771555,0.37385544180870056
206,0.39948913164142275,0.37489473819732666
207,0.39807870545735985,0.3711501657962799
208,0.39715913501984923,0.3761048913002014
209,0.4008128900707753,0.37826448678970337
210,0.3979606171909769,0.36534813046455383
211,0.39516183431372953,0.37262892723083496
212,0.40018252882142924,0.3678331971168518
