epoch,train_loss,val_loss
1,2.251745180202969,1.7148287296295166
2,2.2214962897963466,1.6810765266418457
3,2.137506542415068,1.6103591918945312
4,1.9689598745733645,1.5575838088989258
5,1.8387548969639367,1.4202320575714111
6,1.6539590726349618,1.304785966873169
7,1.5424514973772003,1.194456696510315
8,1.4748383470655317,1.1800191402435303
9,1.4490710373444902,1.1555304527282715
10,1.4218345598221231,1.1288206577301025
11,1.3986972579743024,1.1057343482971191
12,1.3721218469309144,1.0910613536834717
13,1.3572713931329012,1.0799857378005981
14,1.337325699182301,1.0696369409561157
15,1.3230805577848415,1.0569543838500977
16,1.3046617998209484,1.045979619026184
17,1.2915165626348606,1.0379551649093628
18,1.2814313539676068,1.0275743007659912
19,1.2608027526576904,1.0220810174942017
20,1.2497098578818728,1.0130836963653564
21,1.2390541000916782,1.0099161863327026
22,1.2370418031905188,0.9991559982299805
23,1.2159700194831353,0.9944059252738953
24,1.1999176971961505,0.9841701984405518
25,1.1847493507439875,0.98065185546875
26,1.1635406896054314,0.9711949229240417
27,1.1576810464053904,0.968782901763916
28,1.1397953121859281,0.9636276364326477
29,1.120964748519326,0.9475088715553284
30,1.1105104279012397,0.9392844438552856
31,1.0838781540448756,0.9346795082092285
32,1.0787355337921056,0.9188041090965271
33,1.056131886690016,0.9118218421936035
34,1.0348952195565944,0.9073858857154846
35,1.0055455219042186,0.8908861875534058
36,0.9894852295770514,0.8825907707214355
37,0.9725499906761654,0.8750953674316406
38,0.9638324955651146,0.8680834770202637
39,0.9472943872422875,0.8618130087852478
40,0.9231153040649995,0.862980306148529
41,0.9172645446217254,0.8527885675430298
42,0.8998533402481417,0.8342633247375488
43,0.8843830860122934,0.8317288160324097
44,0.8658369414148046,0.8284720778465271
45,0.8678018583228044,0.8177515268325806
46,0.8397058972994138,0.8095229268074036
47,0.8273763589880921,0.8147544264793396
48,0.827090085078811,0.7950289249420166
49,0.8034735297310711,0.7888146042823792
50,0.7924812992243327,0.7770700454711914
51,0.776142942121436,0.7846062183380127
52,0.7705192130660216,0.7771104574203491
53,0.7705415745360362,0.7683194875717163
54,0.7472673168616706,0.7626824378967285
55,0.7386043472049727,0.7562795281410217
56,0.7266568233934975,0.7498711943626404
57,0.7123795786793202,0.7450391054153442
58,0.7176841493865919,0.7419759035110474
59,0.7079950705093085,0.751710832118988
60,0.7025344850987322,0.7464749813079834
61,0.6940817033520045,0.7366498112678528
62,0.6790185020073626,0.7267674207687378
63,0.6696124087019532,0.7202392816543579
64,0.6573694111251756,0.7129248976707458
65,0.6484443633463274,0.7148110270500183
66,0.6485486034696284,0.7052953839302063
67,0.6445692891513566,0.712640643119812
68,0.650353662592339,0.7006271481513977
69,0.640333026298382,0.6994941234588623
70,0.6379628489140037,0.6967965960502625
71,0.6273565679836659,0.6888343691825867
72,0.6061401217336936,0.6784132719039917
73,0.5980449441835461,0.6834473013877869
74,0.5971053742227619,0.6832842230796814
75,0.5888490966821951,0.6730523705482483
76,0.5805434612788287,0.6663874983787537
77,0.5714250486713125,0.6672167778015137
78,0.5686340050995685,0.661316454410553
79,0.5649953471474763,0.6668053269386292
80,0.5661273751568964,0.6793642044067383
81,0.5722547440005871,0.657133162021637
82,0.5450016693173687,0.6572727560997009
83,0.5499959965479809,0.653313159942627
84,0.5429771904450672,0.6484183669090271
85,0.5340113049907182,0.653414249420166
86,0.5282608943458033,0.6488276124000549
87,0.5318881387530482,0.6481935381889343
88,0.5220904008858739,0.6393947601318359
89,0.5173297042847985,0.6325016617774963
90,0.5139818460265291,0.6288748979568481
91,0.5121754920723166,0.6253030896186829
92,0.5044184093742501,0.6235396265983582
93,0.4987223303647437,0.6148532032966614
94,0.49303275233474686,0.6123366951942444
95,0.4934446048129261,0.6138849854469299
96,0.48663688942383254,0.6081945300102234
97,0.4846334976287466,0.6048046350479126
98,0.48337234569780757,0.6147839426994324
99,0.48723787855124634,0.6045469641685486
100,0.48084315624601737,0.6004286408424377
101,0.4700446783319053,0.5969427227973938
102,0.4698609127996248,0.5946118831634521
103,0.470115126528871,0.596457839012146
104,0.4677807551487614,0.5916138291358948
105,0.4620208205562989,0.5905951261520386
106,0.45944061351927507,0.5883647799491882
107,0.4573951535553385,0.5888755917549133
108,0.45350523029768575,0.5823814868927002
109,0.4508297642969948,0.5860945582389832
110,0.4512683430278964,0.5897617340087891
111,0.44675269200339,0.5774889588356018
112,0.43908454928055224,0.5769434571266174
113,0.43512334574353273,0.5720645785331726
114,0.44479485747368597,0.5662186741828918
115,0.4321637773334938,0.5663102865219116
116,0.43079343980701507,0.5615682601928711
117,0.4298913849867966,0.559201717376709
118,0.4252642166223082,0.5631587505340576
119,0.4257256558078281,0.5621961951255798
120,0.43058044278032864,0.5524080395698547
121,0.4259301530487325,0.550564169883728
122,0.4187686196214193,0.548789381980896
123,0.4167461842584205,0.5516411662101746
124,0.41204558681986775,0.5412783026695251
125,0.40612304169848923,0.5458014011383057
126,0.40385402401607606,0.5498534440994263
127,0.4124227693537002,0.5396115779876709
128,0.408518589283212,0.5413252711296082
129,0.40464467090663403,0.5369257926940918
130,0.40209814433132346,0.5292258262634277
131,0.3965034502104894,0.5267636179924011
132,0.3919575542257788,0.5314036011695862
133,0.3988061724094317,0.5229504704475403
134,0.3885893889358574,0.5267481803894043
135,0.385181944975912,0.5232964754104614
136,0.3854628846812529,0.5227824449539185
137,0.3804357881052118,0.5164150595664978
138,0.3824881505070457,0.5166767239570618
139,0.38005613050206427,0.5158156752586365
140,0.3764817775531108,0.5133783221244812
141,0.37495557730528556,0.5134947896003723
142,0.37931309834727156,0.5123165845870972
143,0.3753796750161786,0.5143793821334839
144,0.3699649520511552,0.5126251578330994
145,0.3734532005962704,0.5105567574501038
146,0.37457591254156297,0.5087578296661377
147,0.36768990134981727,0.5112133622169495
148,0.3704358151347999,0.5077312588691711
149,0.369665044187509,0.5046646595001221
150,0.36619004302184616,0.5024057030677795
151,0.3630669973630791,0.5031332969665527
152,0.36147543100287083,0.4972744584083557
153,0.3537971633947165,0.49849459528923035
154,0.35581122136924326,0.49541929364204407
155,0.3613783476044973,0.4928404688835144
156,0.3526810678243891,0.4953206479549408
157,0.35417605864286617,0.4934209883213043
158,0.3544522216433301,0.4886069595813751
159,0.34781214955998824,0.487669974565506
160,0.34938371236632176,0.4867878258228302
161,0.34500946311271685,0.488105833530426
162,0.34813598600930484,0.48569270968437195
163,0.3457347447089841,0.48535314202308655
164,0.34626521155673046,0.4835093915462494
165,0.3425957681901696,0.48159220814704895
166,0.33742742738404063,0.4799651801586151
167,0.33783218715709606,0.47893065214157104
168,0.3360261121623801,0.4783032238483429
169,0.3370924650418308,0.47550439834594727
170,0.3329132945111869,0.4718160033226013
171,0.3307940225352467,0.4722108244895935
172,0.3318037801460187,0.4713127315044403
173,0.3312176899948937,0.4735494554042816
174,0.3319322712540993,0.4700619876384735
175,0.3273018240917766,0.46723344922065735
176,0.32750102654682195,0.4728294909000397
177,0.3289623830668471,0.46866679191589355
178,0.3275701355765808,0.4686060845851898
179,0.32352893070493444,0.46543821692466736
180,0.3237461862956554,0.4628625810146332
181,0.32163124001085286,0.4640662968158722
182,0.32131172303081906,0.4607826769351959
183,0.320915855477523,0.4589556157588959
184,0.32006956611918486,0.4576077461242676
185,0.3184887886957967,0.4627227783203125
186,0.3168632978665103,0.4593093991279602
187,0.3175023681944992,0.4552029073238373
188,0.3122007336567612,0.45276421308517456
189,0.30907202605557726,0.45354798436164856
190,0.31077606834770755,0.454692542552948
191,0.3118033610276846,0.45647868514060974
192,0.3128925799605161,0.4560216963291168
193,0.3102331658313234,0.45357897877693176
194,0.3104925606687853,0.4506055414676666
195,0.30967954212831467,0.4500773549079895
196,0.30626837905367,0.4504021108150482
197,0.30585860196227677,0.4475930631160736
198,0.30989571263569626,0.4469403624534607
199,0.3029123515098368,0.44664737582206726
200,0.30463087483195245,0.4459676742553711
201,0.3013009414629607,0.44629326462745667
202,0.3013813995397868,0.44656825065612793
203,0.30271819070366585,0.44441521167755127
204,0.30542099944313666,0.44230735301971436
205,0.2986860922033097,0.44180333614349365
206,0.2985756660578709,0.44250014424324036
207,0.2986134556384722,0.44014862179756165
208,0.30353284353496507,0.4405243992805481
209,0.29335908005341993,0.44135797023773193
210,0.29801914374955096,0.4409914016723633
211,0.29954906794807123,0.4377540946006775
212,0.2930510887032269,0.43685564398765564
213,0.2951806150579733,0.43571871519088745
214,0.29757420447801525,0.4356812834739685
215,0.2949709948822899,0.4346827566623688
216,0.2934677958998185,0.43525010347366333
217,0.29265394930301303,0.43415945768356323
218,0.2864137679894431,0.43424588441848755
219,0.2886765180291398,0.4360215663909912
220,0.2870707079995378,0.43366605043411255
221,0.2881325152153484,0.43193942308425903
222,0.28861818425900393,0.43142032623291016
223,0.29081123832218353,0.43284961581230164
224,0.2885321174012486,0.43040356040000916
225,0.28717540973731287,0.4294654428958893
226,0.2875134619311409,0.42917418479919434
227,0.2848545050620307,0.4291640818119049
228,0.2841632929947594,0.42819347977638245
229,0.28228874141276983,0.42758017778396606
230,0.2842262227548163,0.42737847566604614
231,0.2839820127869709,0.4275943338871002
232,0.2835554506918464,0.426608681678772
233,0.28234995610853486,0.4275112450122833
234,0.2799917840889437,0.42768043279647827
235,0.28180573058906905,0.4262697100639343
236,0.28386893603609376,0.4252813160419464
237,0.2816971639610729,0.42448294162750244
238,0.27804815234079755,0.4239181876182556
239,0.2767674212617699,0.42369550466537476
240,0.28125493204083213,0.4232994019985199
241,0.2789117550762119,0.4225498139858246
242,0.27803722910260814,0.422757625579834
243,0.2798640593809736,0.4229058623313904
244,0.2828586600250842,0.42316141724586487
245,0.2800845102420331,0.4226516783237457
246,0.27617270178239645,0.42195025086402893
247,0.27768364816422464,0.42105573415756226
248,0.27575874823005864,0.4204234778881073
249,0.277945319701759,0.4197993576526642
250,0.2746700589412454,0.41957277059555054
251,0.2760323771642367,0.41848331689834595
252,0.2739485139352899,0.4182196259498596
253,0.2725707316237905,0.41801121830940247
254,0.27397561145906646,0.4181569814682007
255,0.2739787986010867,0.418043315410614
256,0.274444058751983,0.4175418019294739
257,0.27185647683420205,0.4176538288593292
258,0.27641111299866733,0.41721758246421814
259,0.274920907602013,0.41672569513320923
260,0.2720578702746518,0.4170244634151459
261,0.2722227264197608,0.4171175956726074
262,0.26970438027346344,0.4165899157524109
263,0.27248330869370374,0.4160873591899872
264,0.2684273119546386,0.41622456908226013
265,0.27110082932976826,0.4160999655723572
266,0.2720613536558742,0.4155665934085846
267,0.26748859408913295,0.4153730869293213
268,0.27309784268505,0.4153202772140503
269,0.26960896723499117,0.4151829779148102
270,0.26991967396276273,0.4150654971599579
271,0.2716400786704179,0.41482222080230713
272,0.2687391091958144,0.41460922360420227
273,0.27002796304523774,0.4145715534687042
274,0.26960234744435463,0.4144010841846466
275,0.27248936365056253,0.4140303432941437
276,0.2719832766797604,0.4138452708721161
277,0.2712578776663881,0.41372841596603394
278,0.270452639821268,0.41366174817085266
279,0.26817444815069436,0.41380050778388977
280,0.2724669840278779,0.41389256715774536
281,0.2692591384202428,0.4136786162853241
282,0.268627201311086,0.4134962558746338
283,0.26827698826278323,0.41338810324668884
284,0.2709122882870981,0.41320160031318665
285,0.26991019583201176,0.4131499230861664
286,0.2694664900404976,0.4131118953227997
287,0.271760101599921,0.41299548745155334
288,0.2701867594201667,0.4129053056240082
289,0.26665606527179164,0.4128199815750122
290,0.26759114047023946,0.4128023386001587
291,0.26973132373921394,0.4129014015197754
292,0.2694039962755654,0.4129863977432251
293,0.2683388919110764,0.41299617290496826
294,0.2658802382664997,0.41288769245147705
295,0.26905937614971753,0.4127865433692932
296,0.26856819583729047,0.41268685460090637
297,0.2695140440977586,0.4126524329185486
298,0.2693082568014875,0.4126514196395874
299,0.2697699257738966,0.4126705825328827
300,0.26873234877629104,0.4126879870891571
